2015-11-11 00:00:00,171159.0
2015-11-12 00:00:00,154219.0
2015-11-13 00:00:00,156988.0
2015-11-14 00:00:00,156065.0
2015-11-15 00:00:00,138467.0
2015-11-16 00:00:00,150942.0
2015-11-17 00:00:00,158254.0
2015-11-18 00:00:00,168587.0
2015-11-19 00:00:00,154561.0
2015-11-20 00:00:00,155128.0
2015-11-21 00:00:00,158852.0
2015-11-22 00:00:00,126564.0
2015-11-23 00:00:00,142698.0
2015-11-24 00:00:00,150056.0
2015-11-25 00:00:00,152463.0
2015-11-26 00:00:00,164730.0
2015-11-27 00:00:00,156739.0
2015-11-28 00:00:00,171602.0
2015-11-29 00:00:00,130758.0
2015-11-30 00:00:00,172183.0
2015-12-01 00:00:00,184404.0
2015-12-02 00:00:00,177277.0
2015-12-03 00:00:00,170317.0
2015-12-04 00:00:00,160944.0
2015-12-05 00:00:00,200213.0
2015-12-06 00:00:00,179777.0
2015-12-07 00:00:00,185788.0
2015-12-08 00:00:00,192097.0
2015-12-09 00:00:00,222503.0
2015-12-10 00:00:00,211452.0
2015-12-11 00:00:00,211198.0
2015-12-12 00:00:00,211456.0
2015-12-13 00:00:00,186151.0
2015-12-14 00:00:00,221499.0
2015-12-15 00:00:00,227706.0
2015-12-16 00:00:00,222531.0
2015-12-17 00:00:00,219600.0
2015-12-18 00:00:00,214387.0
2015-12-19 00:00:00,216944.0
2015-12-20 00:00:00,191441.0
2015-12-21 00:00:00,222112.0
2015-12-22 00:00:00,223130.0
2015-12-23 00:00:00,221289.0
2015-12-24 00:00:00,227189.0
2015-12-25 00:00:00,184124.0
2015-12-26 00:00:00,170904.0
2015-12-27 00:00:00,156554.0
2015-12-28 00:00:00,166837.0
2015-12-29 00:00:00,187040.0
2015-12-30 00:00:00,181836.0
2015-12-31 00:00:00,164132.0
2016-01-01 00:00:00,123623.0
2016-01-02 00:00:00,142904.0
2016-01-03 00:00:00,141064.0
2016-01-04 00:00:00,170176.0
2016-01-05 00:00:00,187012.0
2016-01-06 00:00:00,177478.0
2016-01-07 00:00:00,177873.0
2016-01-08 00:00:00,190001.0
2016-01-09 00:00:00,178374.0
2016-01-10 00:00:00,164687.0
2016-01-11 00:00:00,179771.0
2016-01-12 00:00:00,196656.0
2016-01-13 00:00:00,191628.0
2016-01-14 00:00:00,183390.0
2016-01-15 00:00:00,185105.0
2016-01-16 00:00:00,190301.0
2016-01-17 00:00:00,192731.0
2016-01-18 00:00:00,213934.0
2016-01-19 00:00:00,205735.0
2016-01-20 00:00:00,196033.0
2016-01-21 00:00:00,210240.0
2016-01-22 00:00:00,226106.0
2016-01-23 00:00:00,200913.0
2016-01-24 00:00:00,193572.0
2016-01-25 00:00:00,210592.0
2016-01-26 00:00:00,236175.0
2016-01-27 00:00:00,226385.0
2016-01-28 00:00:00,231454.0
2016-01-29 00:00:00,222622.0
2016-01-30 00:00:00,209984.0
2016-01-31 00:00:00,168625.0
2016-02-01 00:00:00,221764.0
2016-02-02 00:00:00,231998.0
2016-02-03 00:00:00,200087.0
2016-02-04 00:00:00,201065.0
2016-02-05 00:00:00,215910.0
