36.23,"3,623,000.00"
34.919998,"3,491,999.80"
35.25,"3,525,000.00"
33.360001,"3,336,000.10"
32.650002,"3,265,000.20"
35.790001,"3,579,000.10"
34.790001,"3,479,000.10"
34.490002,"3,449,000.20"
29.889999,"2,988,999.90"
28.07,"2,807,000.00"
27.91,"2,791,000.00"
26.35,"2,635,000.00"
24.93,"2,493,000.00"
25.9,"2,590,000.00"
27.049999,"2,704,999.90"
29.08,"2,908,000.00"
27.860001,"2,786,000.10"
26.26,"2,626,000.00"
27.469999,"2,746,999.90"
26.209999,"2,620,999.90"
26.110001,"2,611,000.10"
27.120001,"2,712,000.10"
26.940001,"2,694,000.10"
28.42,"2,842,000.00"
28.450001,"2,845,000.10"
29.790001,"2,979,000.10"
29.41,"2,941,000.00"
28.870001,"2,887,000.10"
28.85,"2,885,000.00"
24.639999,"2,463,999.90"
23.92,"2,392,000.00"
25.48,"2,548,000.00"
24.139999,"2,413,999.90"
23.780001,"2,378,000.10"
24.139999,"2,413,999.90"
23.66,"2,366,000.00"
22.42,"2,242,000.00"
22.040001,"2,204,000.10"
22.52,"2,252,000.00"
21.639999,"2,163,999.90"
21.639999,"2,163,999.90"
22.25,"2,225,000.00"
20.27,"2,027,000.00"
18.73,"1,873,000.00"
20,"2,000,000.00"
20.27,"2,027,000.00"
20.139999,"2,013,999.90"
20.440001,"2,044,000.10"
19.950001,"1,995,000.10"
23.059999,"2,305,999.90"
23.49,"2,349,000.00"
23.25,"2,325,000.00"
23.09,"2,309,000.00"
23.219999,"2,321,999.90"
21.620001,"2,162,000.10"
23.02,"2,302,000.00"
22.860001,"2,286,000.10"
23.5,"2,350,000.00"
23.540001,"2,354,000.10"
24.57,"2,457,000.00"
24.48,"2,448,000.00"
22.82,"2,282,000.00"
22.85,"2,285,000.00"
23.049999,"2,304,999.90"
