"70,042,600.00","7,004,260.00"
"106,949,700.00","10,694,970.00"
"86,820,700.00","8,682,070.00"
"39,153,800.00","3,915,380.00"
"54,427,600.00","5,442,760.00"
"65,400,800.00","6,540,080.00"
"57,972,300.00","5,797,230.00"
"36,663,300.00","3,666,330.00"
"50,354,600.00","5,035,460.00"
"59,610,400.00","5,961,040.00"
"39,471,600.00","3,947,160.00"
"60,262,700.00","6,026,270.00"
"33,531,900.00","3,353,190.00"
"42,742,500.00","4,274,250.00"
"51,034,300.00","5,103,430.00"
"47,135,200.00","4,713,520.00"
"82,340,800.00","8,234,080.00"
"46,622,300.00","4,662,230.00"
"54,915,600.00","5,491,560.00"
"47,575,400.00","4,757,540.00"
"70,766,600.00","7,076,660.00"
"50,088,400.00","5,008,840.00"
"65,838,700.00","6,583,870.00"
"55,050,400.00","5,505,040.00"
"47,211,200.00","4,721,120.00"
"40,856,000.00","4,085,600.00"
"60,191,800.00","6,019,180.00"
"31,995,000.00","3,199,500.00"
"61,719,400.00","6,171,940.00"
"62,632,600.00","6,263,260.00"
"120,479,500.00","12,047,950.00"
"74,869,900.00","7,486,990.00"
"72,139,000.00","7,213,900.00"
"55,242,700.00","5,524,270.00"
"56,715,500.00","5,671,550.00"
"128,490,400.00","12,849,040.00"
"136,748,000.00","13,674,800.00"
"65,469,700.00","6,546,970.00"
"63,140,100.00","6,314,010.00"
"50,203,800.00","5,020,380.00"
"49,730,500.00","4,973,050.00"
"64,445,900.00","6,444,590.00"
"40,565,600.00","4,056,560.00"
"51,135,700.00","5,113,570.00"
"62,030,800.00","6,203,080.00"
"103,803,900.00","10,380,390.00"
"62,007,000.00","6,200,700.00"
"91,398,800.00","9,139,880.00"
"57,916,900.00","5,791,690.00"
"58,034,700.00","5,803,470.00"
"63,832,800.00","6,383,280.00"
"71,364,800.00","7,136,480.00"
"56,896,000.00","5,689,600.00"
"59,228,000.00","5,922,800.00"
"95,446,300.00","9,544,630.00"
"95,432,400.00","9,543,240.00"
"46,235,200.00","4,623,520.00"
"47,108,100.00","4,710,810.00"
"59,574,100.00","5,957,410.00"
"48,211,400.00","4,821,140.00"
"51,214,000.00","5,121,400.00"
"57,064,400.00","5,706,440.00"
"54,082,000.00","5,408,200.00"
"81,001,400.00","8,100,140.00"
"44,778,800.00","4,477,880.00"
"85,578,000.00","8,557,800.00"
"59,023,000.00","5,902,300.00"
"66,810,200.00","6,681,020.00"
"55,953,600.00","5,595,360.00"
"63,522,800.00","6,352,280.00"
"80,646,000.00","8,064,600.00"
"35,803,100.00","3,580,310.00"
"43,057,400.00","4,305,740.00"
"47,674,300.00","4,767,430.00"
"47,065,100.00","4,706,510.00"
"54,800,400.00","5,480,040.00"
"38,221,700.00","3,822,170.00"
"31,561,000.00","3,156,100.00"
"40,888,300.00","4,088,830.00"
"61,903,800.00","6,190,380.00"
"89,176,400.00","8,917,640.00"
"63,915,300.00","6,391,530.00"
"66,935,900.00","6,693,590.00"
"103,715,300.00","10,371,530.00"
"69,798,000.00","6,979,800.00"
"85,562,500.00","8,556,250.00"
"54,285,700.00","5,428,570.00"
"60,304,800.00","6,030,480.00"
"54,202,700.00","5,420,270.00"
"56,449,500.00","5,644,950.00"
"59,589,700.00","5,958,970.00"
"49,652,600.00","4,965,260.00"
"57,502,200.00","5,750,220.00"
"50,469,600.00","5,046,960.00"
"95,085,500.00","9,508,550.00"
"59,984,700.00","5,998,470.00"
"48,541,200.00","4,854,120.00"
"59,818,600.00","5,981,860.00"
