"('INITIAL VALUES', 'No. of Blocks Per Day:', 1440, 'User Limit:', 1000000000.0, 'Starting # of users::', 20)"
Day,Yesterday Tx Value,Today Tx Value,deltaT,Supply Current,Supply Cap,Spread,g,r (yearly),r(daily),average reward per block,f_deltaT,rewards given out per day,no. of users,tx fees paid per day,Total Daily Interest Paid Out
77,3141192.358000004,2974852.4259999963,1306510.0,21832004.442188043,27682573.49003862,5850569.047850575,-167801.92142303754,-0.024440749720223115,-6.696095813759758e-05,2.5072090353378576,0.056156041440518466,3610.381010886515,168581,226.08000000000598,-1455.8859999975525
78,2974852.4259999963,3029203.2030000025,1251510.0,21830839.112134986,27733358.112066317,5902518.999931332,49619.291974643245,-0.07909078012751491,-0.0002166870688425066,2.4740485369712077,0.0546500304072918,3562.6298932385394,170717,230.3999999999958,-4727.9600000085675
79,3029203.2030000025,2894416.2060000007,-869220.0,21832246.64983459,27594987.342141625,5762740.692307036,-136963.2322250912,-0.03637953014481269,-9.966994560222655e-05,2.4851351593442135,-0.042711249982702225,3578.5946294556675,172824,221.75999999999698,-2171.057000000752
80,2894416.2060000007,2716866.7450000006,-2473490.0,21838369.597756468,27413904.679123927,5575535.081367459,-174959.71509581804,0.0432893652840528,0.00011860100077822685,2.456897214740935,-0.07966889542886549,3537.9319892269464,174941,208.8000000000046,2585.016000007591
81,2716866.7450000006,2148257.260000001,262400.0,21843471.72689437,26841820.829458576,4998349.1025642045,-566981.7205274487,0.027201634908911868,7.452502714770374e-05,2.4170237600246156,0.01608773037514093,3480.514214435447,177087,168.47999999999848,1621.6149999975084
82,2148257.260000001,2806960.8900000034,3620100.0,21842754.61671949,27497270.573506054,5654515.956786562,654732.633872597,-0.06634467233111359,-0.00018176622556469475,2.256860947748028,0.09354630724002545,3249.8797647571605,179213,221.75999999999698,-3966.990000006709
83,2806960.8900000034,2915796.175999999,-1773780.0,21846308.446811974,27602604.1617626,5756295.714950625,108887.41834902903,0.0008710095931966783,2.386327652593639e-06,2.4385688151116716,-0.06721568192431027,3511.5390937608067,181387,231.84000000000182,42.290999999998235
84,2915796.175999999,2472918.743999999,1065810.0,21846968.393270966,27156174.929022517,5309206.535751551,-445769.28628109116,-0.04830818311412253,-0.00013235118661403432,2.4631176319109698,0.04917919270731921,3546.8893899517966,183511,198.72000000000486,-2886.9430000077914
85,2472918.743999999,2470015.726000002,-3646510.0,21853078.006867707,27149885.38843219,5296807.381564483,-179.9269935870543,0.04548795562250816,0.00012462453595207714,2.355455325335264,-0.09379613873663069,3391.8556684827804,185635,200.16000000000383,2717.758000008097
86,2470015.726000002,2650386.3320000004,7927230.0,21852156.99025591,27326860.012585755,5474703.022329845,176053.60754177067,-0.07209327313763678,-0.0001975158168154432,2.3553168931458033,0.11758122876014493,3391.6563261299566,187762,214.56000000000125,-4312.673000007945
87,2650386.3320000004,2838584.120000004,-3424010.0,21856774.17437183,27511606.13682112,5654831.96244929,189363.30835128715,0.01946478750903599,5.332818495626299e-05,2.4023362512905497,-0.09155806064667277,3459.364201858392,189916,231.84000000000182,1157.8199999976866
88,2838584.120000004,2551405.246999996,284110.0,21860415.828884754,27220918.095919844,5360502.267035089,-287046.38638835447,0.0022121204675330935,6.060604020638613e-06,2.447296203340717,0.017252667041502898,3524.106532810632,192095,211.67999999999702,117.54800000005474
89,2551405.246999996,2640889.323999999,1209460.0,21860777.612977955,27306972.759585522,5446195.146607567,86416.44775887812,-0.05121171155602673,-0.00014030605905760747,2.377970153107098,0.053423832023559825,3424.277020474221,194202,220.31999999999698,-3062.493000008249
90,2640889.323999999,2737914.142999999,-2505040.0,21865958.10159039,27400547.17068557,5534589.069095179,98754.89971248293,0.028881845713511003,7.91283444205781e-05,2.400918540103548,-0.08009355726953774,3457.322697749109,196406,230.3999999999958,1723.1659999971491
91,2737914.142999999,2754032.304999998,602940.0,21869253.83395185,27413157.75909341,5543903.925141562,15906.32076929789,-0.0035356192483910545,-9.686628077783711e-06,2.425093278250067,0.03241746496190206,3492.1343206800966,198638,233.28000000000617,-196.4020000001305
92,2754032.304999998,2665738.818999999,-3153350.0,21877843.2491383,27321370.385664187,5443527.136525888,-83197.95824277354,0.08503125869806913,0.00023296235259744966,2.4292626743633288,-0.08856687794646019,3498.1382510831936,200859,226.08000000000598,5091.277000011182
93,2665738.818999999,2346521.7199999974,-521250.0,21888136.29090944,26998687.773246527,5110551.482337087,-312389.5706465207,0.11388932398565739,0.0003120255451661846,2.4089609928049778,-0.028858065287588257,3468.9038296391677,203043,201.59999999999332,6824.138000010432
