"('INITIAL VALUES', 'No. of Blocks Per Day:', 1440, 'User Limit:', 1000000000.0, 'Starting # of users::', 20)"
Day,Yesterday Tx Value,Today Tx Value,deltaT,Supply Current,Supply Cap,Spread,g,r (yearly),r(daily),average reward per block,f_deltaT,rewards given out per day,no. of users,tx fees paid per day,Total Daily Interest Paid Out
97,2811105.169999998,2804774.957000001,35212888.0165329,22131231.772099264,27254702.80335901,5123471.031259745,-2935.685677179601,0.055992915371561425,0.00015340524759331896,4.116954721259331,0.1440070846284386,5928.414798613437,211454,333.20399999999984,3388.1940000097825
98,2804774.957000001,2846766.954000003,42570404.25984955,22131763.824942406,27290762.14212781,5158998.317185402,36591.39161194023,-0.08904579602280019,-0.00024396108499397313,4.116300533183684,0.1450387113943616,5927.472767784504,213656,337.54500000000064,-5395.4200000130495
99,2846766.954000003,2802895.4489999986,-97177454.54326248,22141272.63294963,27240946.86126839,5099674.228318758,-40306.47285219375,0.0587791826232108,0.0001610388565019474,4.132064648888304,-0.147824978646011,5950.173094399157,215878,333.0840000000001,3558.635000009905
100,2802895.4489999986,2814475.748000006,93102149.75239944,22141809.866941806,27246592.70462032,5104782.837678514,6183.077344104182,-0.08894965263721447,-0.00024369767845812182,4.117456885357389,0.14772883526042527,5929.1379149146405,218070,336.53099999999984,-5391.904000013559
101,2814475.748000006,2887343.749999999,-58532198.10363388,22151224.190473575,27313531.695105486,5162307.5046319105,76353.31401693355,0.057438753287763766,0.00015736644736373634,4.121925431954165,-0.14638840592497823,5935.572622013998,220198,345.9410000000001,3478.7510000102243
102,2887343.749999999,2791170.898999998,-35461196.10643768,22169338.351045538,27211385.61550947,5042047.264463931,-84031.91902405396,0.2,0.0005479452054794521,4.150462243395413,-0.14404106468406194,5976.665630489395,222416,337.8350000000003,12137.495000020805
103,2791170.898999998,2851301.8749999916,11385578.93927002,22179415.862165958,27265592.77225453,5086176.910088573,64284.667865482625,0.06836884637571544,0.00018731190787867245,4.118214727208085,0.13163115362428457,5930.229207179642,224574,346.4129999999997,4147.282000010198
104,2851301.8749999916,2768501.051999997,40720320.892261505,22180741.204624545,27176820.829165515,4996079.62454097,-87446.60063043004,-0.07643361255802836,-0.00020940715769322837,4.142632204397617,0.1448024589337438,5965.390374332568,226743,337.7220000000005,-4640.048000013438
105,2768501.051999997,2799176.8019999964,-19622015.73121643,22190473.63421343,27201582.360961765,5011108.726748336,34493.961385132745,0.06281463884213592,0.0001720949009373587,4.111607416798487,-0.13924825140016428,5920.714680189821,228985,341.44900000000035,3811.715000010321
106,2799176.8019999964,2808025.1760000004,61795076.22721481,22191326.20322481,27204484.74048797,5013158.537263159,3754.9485375881195,-0.08375678616630686,-0.0002294706470309777,4.125193699717704,0.14657142500844278,5940.278927593493,231194,344.7240000000003,-5087.710000014544
107,2808025.1760000004,2840536.161000002,-97553838.4540062,22201161.325307917,27231057.03061798,5029895.705310062,36407.41221311269,0.06407075437198984,0.00017553631334791736,4.128708455289592,-0.1478275405382967,5945.340175617013,233416,352.11200000000014,3889.7820000104566
108,2840536.161000002,2796052.321,7488800.20110321,22203580.576125257,27180600.752457257,4977020.176332001,-48037.02734338166,-0.05840077331523205,-0.00016000211867186863,4.142715778837191,0.12247152768722189,5965.510721525555,235516,347.12600000000026,-3546.260000010877
109,2796052.321,2729197.5570000005,50733660.021102905,22203443.305767514,27107798.45808906,4904355.152321547,-72939.56472594058,-0.1,-0.00027397260273972606,4.126439971903427,0.1458223003379212,5942.073559540934,237702,340.06399999999957,-6079.344000014255
110,2729197.5570000005,2817818.164999994,-53091442.56764603,22212139.401813805,27190522.42131629,4978383.019502483,91420.05927351909,0.04600764157236095,0.00012604833307496152,4.100368854111256,-0.14600764157236096,5904.531149920209,239877,351.41799999999984,2791.565000011781
111,2817818.164999994,2741495.354000003,74690895.13302994,22212014.085739706,27108237.776899807,4896223.691160101,-82409.96049058158,-0.1,-0.00027397260273972606,4.136276973858251,0.14716023435335776,5956.238842355882,242024,344.23100000000073,-6081.555000014607
112,2741495.354000003,2792218.5899999994,-64307945.03542328,22220762.551040757,27153055.35272937,4932292.8016886115,53566.04113061307,0.04670209915394,0.00012795095658613698,4.106828754615829,-0.14670209915394,5913.833406646793,244135,352.774,2834.6320000120068
113,2792218.5899999994,2798656.2199999937,2579380.6975479126,22224562.36652521,27153538.797388133,4928976.430862922,4283.260143217631,-0.03537838482826211,-9.692708172126605e-05,4.128168314784024,0.08208048398220211,5944.562373288995,246300,354.32100000000025,-2144.747000000751
114,2798656.2199999937,2825704.5090000043,36615952.0223999,22224426.892307024,27174632.00951449,4950205.117207464,20957.73790816916,-0.1,-0.00027397260273972606,4.131332427426664,0.14420947753934307,5949.118695494396,248505,355.5319999999993,-6084.593000015095
115,2825704.5090000043,2798058.5400000014,-80173774.63710403,22233266.33776852,27141030.630265873,4907764.292497352,-24761.93378712004,0.047352872351194564,0.00012973389685258784,4.141526784101719,-0.14735287235119457,5963.798569106476,250666,356.87600000000054,2875.6470000122517
116,2798058.5400000014,2821853.225000002,-47999024.67654419,22250968.187133465,27158878.66492392,4907910.477790456,35549.88402299071,0.19293159264508586,0.0005285797058769475,4.132722523337792,-0.1455787202938913,5951.12043360642,252793,360.4969999999999,11750.729000024483
117,2821853.225000002,2877300.5710000084,107645278.00138855,22259666.586247146,27208365.870064955,4948699.283817809,58185.60425471421,0.044905741604495786,0.0001230294290534131,4.145026544848495,0.14802585104059007,5968.838224581832,254969,366.55600000000055,2729.5610000126676
118,2877300.5710000084,2866406.9230000023,-55417228.14804077,22277318.800943196,27191475.69162641,4914156.890683215,762.0362575068139,0.19107106478450883,0.0005234823692726269,4.167143587558697,-0.14616532318001305,6000.686766084524,257080,368.01300000000055,11651.528000024528
119,2866406.9230000023,2791493.5030000014,-7899819.641334534,22295524.254245292,27110566.855871335,4815042.601626042,-62703.38245297922,0.2,0.0005479452054794521,4.166473869178274,-0.12374605534036472,5999.722371616715,259309,359.3240000000008,12205.731000024463
